 -19.500000  2005.000000  -1.034255616e-13
 -19.500000  2015.000000  -8.416178262e-12
 -19.500000  2025.000000  -6.52389547e-11
 -19.500000  2035.000000  -2.517742075e-10
 -19.500000  2045.000000  -6.911562311e-10
 -19.500000  2055.000000  -1.549383886e-09
 -19.500000  2065.000000  -3.036258756e-09
 -19.500000  2075.000000  -5.13059403e-09
 -19.500000  2085.000000  -7.269499839e-09
 -19.500000  2095.000000  -9.19897722e-09
 -19.500000  2105.000000  -1.073192111e-08
 -19.500000  2115.000000  -1.173912048e-08
 -19.500000  2125.000000  -1.215058751e-08
 -19.500000  2135.000000  -1.197315148e-08
 -19.500000  2145.000000  -1.163421626e-08
 -19.500000  2155.000000  -1.13068263e-08
 -19.500000  2165.000000  -1.099021169e-08
 -19.500000  2175.000000  -1.068938346e-08
 -19.500000  2185.000000  -1.041525791e-08
 -19.500000  2195.000000  -1.01847815e-08
 -19.500000  2205.000000  -1.001751263e-08
 -19.500000  2215.000000  -9.908635932e-09
 -19.500000  2225.000000  -9.845479665e-09
 -19.500000  2235.000000  -9.824096512e-09
 -19.500000  2245.000000  -9.849590919e-09
 -19.500000  2255.000000  -9.93630796e-09
 -19.500000  2265.000000  -1.010345302e-08
 -19.500000  2275.000000  -1.030685962e-08
 -19.500000  2285.000000  -1.05104013e-08
 -19.500000  2295.000000  -1.070518189e-08
 -19.500000  2305.000000  -1.089825864e-08
 -19.500000  2315.000000  -1.111296536e-08
 -19.500000  2325.000000  -1.138921062e-08
 -19.500000  2335.000000  -1.17100582e-08
 -19.500000  2345.000000  -1.199707822e-08
 -19.500000  2355.000000  -1.222374776e-08
 -19.500000  2365.000000  -1.239036704e-08
 -19.500000  2375.000000  -1.252458831e-08
 -19.500000  2385.000000  -1.268194557e-08
 -19.500000  2395.000000  -1.290055102e-08
 -19.500000  2405.000000  -1.308407004e-08
 -19.500000  2415.000000  -1.31752832e-08
 -19.500000  2425.000000  -1.316079224e-08
 -19.500000  2435.000000  -1.306991639e-08
 -19.500000  2445.000000  -1.297549548e-08
 -19.500000  2455.000000  -1.297289012e-08
 -19.500000  2465.000000  -1.300494981e-08
 -19.500000  2475.000000  -1.297646225e-08
 -19.500000  2485.000000  -1.285134707e-08
 -19.500000  2495.000000  -1.265292067e-08
 -19.500000  2505.000000  -1.24649779e-08
 -19.500000  2515.000000  -1.241278581e-08
 -19.500000  2525.000000  -1.24308385e-08
 -19.500000  2535.000000  -1.237771694e-08
 -19.500000  2545.000000  -1.219052176e-08
 -19.500000  2555.000000  -1.188510467e-08
 -19.500000  2565.000000  -1.155745351e-08
 -19.500000  2575.000000  -1.137235265e-08
 -19.500000  2585.000000  -1.13156953e-08
 -19.500000  2595.000000  -1.121905612e-08
 -19.500000  2605.000000  -1.099818418e-08
 -19.500000  2615.000000  -1.066360356e-08
 -19.500000  2625.000000  -1.032221845e-08
 -19.500000  2635.000000  -1.016232115e-08
 -19.500000  2645.000000  -1.015913615e-08
 -19.500000  2655.000000  -1.011465685e-08
 -19.500000  2665.000000  -9.927982079e-09
 -19.500000  2675.000000  -9.606473003e-09
 -19.500000  2685.000000  -9.267514184e-09
 -19.500000  2695.000000  -9.117794943e-09
 -19.500000  2705.000000  -9.122911891e-09
 -19.500000  2715.000000  -9.078158999e-09
 -19.500000  2725.000000  -8.882538566e-09
 -19.500000  2735.000000  -8.54827133e-09
 -19.500000  2745.000000  -8.202559617e-09
 -19.500000  2755.000000  -8.051112966e-09
 -19.500000  2765.000000  -8.018311982e-09
 -19.500000  2775.000000  -7.907218146e-09
 -19.500000  2785.000000  -7.630303974e-09
 -19.500000  2795.000000  -7.2139961e-09
 -19.500000  2805.000000  -6.800368428e-09
 -19.500000  2815.000000  -6.601795372e-09
 -19.500000  2825.000000  -6.529462259e-09
 -19.500000  2835.000000  -6.419449633e-09
 -19.500000  2845.000000  -6.214526838e-09
 -19.500000  2855.000000  -5.965925075e-09
 -19.500000  2865.000000  -5.834036474e-09
 -19.500000  2875.000000  -5.912786248e-09
 -19.500000  2885.000000  -6.010667705e-09
 -19.500000  2895.000000  -5.987938051e-09
 -19.500000  2905.000000  -5.81004766e-09
 -19.500000  2915.000000  -5.549079091e-09
 -19.500000  2925.000000  -5.38192736e-09
 -19.500000  2935.000000  -5.363844357e-09
 -19.500000  2945.000000  -5.314739808e-09
 -19.500000  2955.000000  -5.119906439e-09
 -19.500000  2965.000000  -4.754699433e-09
 -19.500000  2975.000000  -4.285703722e-09
 -19.500000  2985.000000  -3.893851887e-09
 -19.500000  2995.000000  -3.63623574e-09
 -19.500000  3005.000000  -3.391735665e-09
